story_id	segment_id	token_index	token_lerch	token_zazaki	morpheme_index	morpheme_surface_lerch	morpheme_normalized	lemma	gloss	pos	features	confidence	evidence	notes
Das Märchen von den drei Brüdern	tb01_l01	0	D̮aíkí	Cayki	0	D̮aíkí	Cayki	daiki	once upon a time			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l04	2	me,	mê	0	me	mê	me	my			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l04	3	ya	ya	0	ya	ya	ya	she			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l04	4	zā́na.	zana	0	zā́na	zana	zana	knows			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l04	5	H̔asanéki	'Hasanêki	0	H̔asanéki	'Hasanêki	hasaneki	Hasanek			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l04	6	kaγít	kağit	0	kaγít	kağit	kagit				unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l04	7	geraút,	gêrawt	0	geraút	gêrawt	geraut	took			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l04	8	kautá	kawta	0	kautá	kawta	kauta	went			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l04	9	rayér,	rayêr	0	rayér	rayêr	rayer	road			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l04	10	šẹ̄,	şê	0	šẹ̄	şê	se	what			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l05	0	di̥	dı	0	di̥	dı	di	saw			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l05	1	sá’ati	saati	0	sá’ati	saati	saati	hours			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l05	2	šẹ̄,	şê	0	šẹ̄	şê	se	what			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l05	3	kaγít	kağit	0	kaγít	kağit	kagit				unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l05	4	āké̱rd,	akerd	0	āké̱rd	akerd	akerd	opened			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l05	5	we̱ṅd,	wengd	0	we̱ṅd	wengd	wend	read			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l05	6	auńā́	awnya	0	auńā́	awnya	auna	saw			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l05	7	ke,	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l05	8	d́é̱wi	dyewi	0	d́é̱wi	dyewi	dewi	of the dev			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l05	9	kaγíti	kağiti	0	kaγíti	kağiti	kagiti				unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l05	10	nó̤štu	noştu	0	nó̤štu	noştu	nostu	wrote			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l05	11	é̱ke	ekê	0	é̱ke	ekê	eke	if			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l06	0	ḗ̱n’oe	enoê	0	ḗ̱n’oe	enoê	enoe	this			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l06	1	me̱rdṳ́m	merdüm	0	me̱rdṳ́m	merdüm	merdum	person			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l06	2	ḗ̱n’ie	enyê	0	ḗ̱n’ie	enyê	enie	these			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l06	3	kaγíti	kağiti	0	kaγíti	kağiti	kagiti				unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l06	4	ā́nu	anu	0	ā́nu	anu	anu	brings			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l06	5	keíye,	kêyê	0	keíye	kêyê	keiye	house			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l06	6	mí̥ri	mıri	0	mí̥ri	mıri	miri	to me			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l06	7	sé̱rei	serêy	0	sé̱rei	serêy	serei	head			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l06	8	ḗ̱n’ie	enyê	0	ḗ̱n’ie	enyê	enie	these			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l06	9	me̱rduómi	merdwomi	0	me̱rduómi	merdwomi	merduomi				unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l07	0	trā́ke,	trakê	0	trā́ke	trakê	trake	cut off			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l07	1	mí̥ri	mıri	0	mí̥ri	mıri	miri	to me			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l07	2	pilaú	pilaw	0	pilaú	pilaw	pilau	pilaf			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l07	3	paúže,	pawjê	0	paúže	pawjê	pauze	place name			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l07	4	sé̱rei	serêy	0	sé̱rei	serêy	serei	head			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l07	5	ḗ̱n’ie	enyê	0	ḗ̱n’ie	enyê	enie	these			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l07	6	me̱rdṳ́mi	merdümi	0	me̱rdṳ́m	merdûm	merdum	man/person			high	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Das Märchen von den drei Brüdern	tb03_l07	6	me̱rdṳ́mi	merdümi	1	i	i	-i	OBL/EZ	case/linker	relation=oblique_or_ezafe	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Das Märchen von den drei Brüdern	tb03_l07	7	mí̥ri	mıri	0	mí̥ri	mıri	miri	to me			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l07	8	pilaú	pilaw	0	pilaú	pilaw	pilau	pilaf			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l07	9	ve̱r	ver	0	ve̱r	ver	ver	front			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l07	10	ke,	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l08	0	bḗ̱ršau	berşaw	0	bḗ̱ršau	berşaw	bersau	send			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l08	1	mí̥ri,	mıri	0	mí̥ri	mıri	miri	to me			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l08	2	e̱z	ez	0	e̱z	ez	ez	I			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l08	3	wén’a.	wêna	0	w	w	wena	cut			low	Muller 1865, ZGP-0356 present -ena/-ana material.	Stem is short in this segmentation; keep under review.
Das Märchen von den drei Brüdern	tb03_l08	3	wén’a.	wêna	1	én’a	ena	-ena	PRS.1SG	suffix	tense_aspect=present;person=1;number=singular	medium	Muller 1865, ZGP-0356 present -ena/-ana material.
Das Märchen von den drei Brüdern	tb03_l08	4	H̔asanéki	'Hasanêki	0	H̔asanéki	'Hasanêki	hasaneki	Hasanek			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l08	5	kaγít	kağit	0	kaγít	kağit	kagit				unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l08	6	di̥rná,	dırna	0	di̥rná	dırna	dirna	to tear up			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l08	7	ẹ̄št,	êşt	0	ẹ̄št	êşt	est	threw away			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l08	8	yaúna	yawna	0	yaúna	yawna	yauna	another			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l08	9	kaγít	kağit	0	kaγít	kağit	kagit				unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l09	0	no̤št,	noşt	0	no̤št	noşt	nost	wrote			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l09	1	é̱ke	ekê	0	é̱ke	ekê	eke	if			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l09	2	ḗ̱n’oe	enoê	0	ḗ̱n’oe	enoê	enoe	this			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l09	3	me̱rdṳ́m	merdüm	0	me̱rdṳ́m	merdüm	merdum	person			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l09	4	ḗ̱n’oe	enoê	0	ḗ̱n’oe	enoê	enoe	this			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l09	5	kaγít	kağit	0	kaγít	kağit	kagit				unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l09	6	ā́nu	anu	0	ā́nu	anu	anu	brings			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l09	7	keíye,	kêyê	0	keíye	kêyê	keiye	house			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l09	8	gai	gay	0	gai	gay	gai	ox			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l09	9	búeri	bwêri	0	búeri	bwêri	bueri	brown			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l09	10	pilaú	pilaw	0	pilaú	pilaw	pilau	pilaf			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l10	0	ve̱r	ver	0	ve̱r	ver	ver	front			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l10	1	ke,	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l10	2	ḗ̱mšoe	emşoê	0	ḗ̱mšoe	emşoê	emsoe	tonight			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l10	3	H̔asanék	'Hasanêk	0	H̔asanék	'Hasanêk	hasanek	Hasanek			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l10	4	wa	wa	0	wa	wa	wa	let			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l10	5	keínai	kêynay	0	keínai	kêynay	keinai	daughter			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l10	6	mí̥na	mına	0	mí̥na	mına	mina	my			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l10	7	píle	pilê	0	píle	pilê	pile	oldest			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l10	8	h̔e̱t	'het	0	h̔e̱t	'het	het	side			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l10	9	rā	ra	0	rā	ra	ra	to			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l10	10	ku,	ku	0	ku	ku	ku	that			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l10	11	sebā́	sêba	0	sebā́	sêba	seba	morning			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l10	12	mí̥ri	mıri	0	mí̥ri	mıri	miri	to me			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l11	0	ḗ̱n’a	ena	0	ḗ̱n’a	ena	ena	this			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l11	1	pilaú	pilaw	0	pilaú	pilaw	pilau	pilaf			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l11	2	biáru.	byaru	0	biáru	byaru	biaru	bring			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l11	3	H̔asanék	'Hasanêk	0	H̔asanék	'Hasanêk	hasanek	Hasanek			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l11	4	dā	da	0	dā	da	da	gave			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l11	5	kaγít	kağit	0	kaγít	kağit	kagit				unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l11	6	déniai	dênyay	0	déniai	dênyay	deniai	woman			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l11	7	d́é̱wi.	dyewi	0	d́é̱wi	dyewi	dewi	of the dev			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l11	8	D̮éniai	Cênyay	0	D̮éniai	Cênyay	deniai	woman			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l11	9	d́é̱wi	dyewi	0	d́é̱wi	dyewi	dewi	of the dev			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l11	10	ka-	ka	0	ka	ka	ka	would			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l12	0	γít	ğit	0	γít	ğit	git				unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l12	1	geraút,	gêrawt	0	geraút	gêrawt	geraut	took			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l12	2	aké̱rd,	akerd	0	aké̱rd	akerd	akerd	opened			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l12	3	weṅd	wêngd	0	weṅd	wêngd	wend	read			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l12	4	é̱ke	ekê	0	é̱ke	ekê	eke	if			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l12	5	d́é̱wi	dyewi	0	d́é̱wi	dyewi	dewi	of the dev			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l12	6	té̱de	tedê	0	té̱	te	te	it			medium	ZGP-0340; contextual locative -de.
Das Märchen von den drei Brüdern	tb03_l12	6	té̱de	tedê	1	de	de	-de	LOC	case	case=locative	high	Muller 1865, ZGP-0340 locative -de.
Das Märchen von den drei Brüdern	tb03_l12	7	no̤štu	noştu	0	no̤štu	noştu	nostu	wrote			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l12	8	gai	gay	0	gai	gay	gai	ox			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l12	9	búeri	bwêri	0	búeri	bwêri	bueri	brown			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l12	10	wa	wa	0	wa	wa	wa	let			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l12	11	pilaú	pilaw	0	pilaú	pilaw	pilau	pilaf			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l13	0	ve̱r	ver	0	ve̱r	ver	ver	front			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l13	1	ku,	ku	0	ku	ku	ku	that			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l13	2	bi̥dú	bıdu	0	bi̥dú	bıdu	bidu	give			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l13	3	H̔asanékira,	'Hasanêkira	0	H̔asanéki	'Hasanêki	hasaneki	Hasanek			medium	Contextual ra split; function checked against project ra conventions.
Das Märchen von den drei Brüdern	tb03_l13	3	H̔asanékira,	'Hasanêkira	1	ra	ra	ra	RECIP	postposition	case_or_relation=contextual	medium	Muller 1865, ZGP-0336; project glossing_conventions.tsv keeps ra contextual.
Das Märchen von den drei Brüdern	tb03_l13	4	H̔asanéki	'Hasanêki	0	H̔asanéki	'Hasanêki	hasaneki	Hasanek			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l13	5	ḗ̱mšoe	emşoê	0	ḗ̱mšoe	emşoê	emsoe	tonight			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l13	6	wa	wa	0	wa	wa	wa	let			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l13	7	keínai	kêynay	0	keínai	kêynay	keinai	daughter			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l13	8	pī́le	pilê	0	pī́le	pilê	pile	oldest			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l13	9	h̔e̱t	'het	0	h̔e̱t	'het	het	side			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l13	10	rā	ra	0	rā	ra	ra	to			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l14	0	ku,	ku	0	ku	ku	ku	that			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l14	1	sebā́	sêba	0	sebā́	sêba	seba	morning			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l14	2	ḗ̱n’a	ena	0	ḗ̱n’a	ena	ena	this			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l14	3	pilaú	pilaw	0	pilaú	pilaw	pilau	pilaf			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l14	4	biáru.	byaru	0	biáru	byaru	biaru	bring			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l14	5	D̮éniai	Cênyay	0	D̮éniai	Cênyay	deniai	woman			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l14	6	d́é̱wi	dyewi	0	d́é̱wi	dyewi	dewi	of the dev			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l14	7	gai	gay	0	gai	gay	gai	ox			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l14	8	búer	bwêr	0	búer	bwêr	buer	brown			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l14	9	sé̱re	serê	0	sé̱re	serê	sere	head			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l14	10	bi̥rnā́,	bırna	0	bi̥rnā́	bırna	birna	cut			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb03_l14	11	gṓšti	goşti	0	gṓšti	goşti	gosti	meat			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l01	0	gai	gay	0	gai	gay	gai	ox			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l01	1	búeri	bwêri	0	búeri	bwêri	bueri	brown			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l01	2	kerd	kêrd	0	kerd	kêrd	kerd	did			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l01	3	pilaú	pilaw	0	pilaú	pilaw	pilau	pilaf			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l01	4	ve̱r,	ver	0	ve̱r	ver	ver	front			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l01	5	dā	da	0	dā	da	da	gave			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l01	6	H̔asanékira.	'Hasanêkira	0	H̔asanéki	'Hasanêki	hasaneki	Hasanek			medium	Contextual ra split; function checked against project ra conventions.
Das Märchen von den drei Brüdern	tb04_l01	6	H̔asanékira.	'Hasanêkira	1	ra	ra	ra	RECIP	postposition	case_or_relation=contextual	medium	Muller 1865, ZGP-0336; project glossing_conventions.tsv keeps ra contextual.
Das Märchen von den drei Brüdern	tb04_l01	7	H̔asanéki	'Hasanêki	0	H̔asanéki	'Hasanêki	hasaneki	Hasanek			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l01	8	ḗ̱n’a	ena	0	ḗ̱n’a	ena	ena	this			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l01	9	pilaú	pilaw	0	pilaú	pilaw	pilau	pilaf			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l01	10	ge-	gê	0	ge	gê	ge	took			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l02	0	raút,	rawt	0	raút	rawt	raut	took			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l02	1	šẹ̄,	şê	0	šẹ̄	şê	se	what			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l02	2	be̱rd	berd	0	be̱rd	berd	berd	took			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l02	3	d́é̱wiri.	dyewiri	0	d́é̱wiri	dyewiri	dewiri	to the dev			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l03	0	D́au	Dyaw	0	D́au	Dyaw	dau	dev			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l03	1	aunā́	awna	0	aunā́	awna	auna	saw			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l03	2	H̔asanék	'Hasanêk	0	H̔asanék	'Hasanêk	hasanek	Hasanek			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l03	3	yén’u.	yênu	0	yén’u	yênu	yenu	comes			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l03	4	H̔asanéki	'Hasanêki	0	H̔asanéki	'Hasanêki	hasaneki	Hasanek			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l03	5	ḗ̱n’a	ena	0	ḗ̱n’a	ena	ena	this			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l03	6	pilaú	pilaw	0	pilaú	pilaw	pilau	pilaf			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l03	7	be̱rd,	berd	0	be̱rd	berd	berd	took			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l03	8	dā	da	0	dā	da	da	gave			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l03	9	d́é̱-	dye	0	d́é̱	dye	de	in			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l04	0	wí.	wi	0	wí	wi	wi	him			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l04	1	D́é̱wi	Dyewi	0	D́é̱wi	Dyewi	dewi	of the dev			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l04	2	geraút,	gêrawt	0	geraút	gêrawt	geraut	took			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l04	3	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l04	4	H̔asanékira:	'Hasanêkira	0	H̔asanéki	'Hasanêki	hasaneki	Hasanek			medium	Contextual ra split; function checked against project ra conventions.
Das Märchen von den drei Brüdern	tb04_l04	4	H̔asanékira:	'Hasanêkira	1	ra	ra	ra	RECIP	postposition	case_or_relation=contextual	medium	Muller 1865, ZGP-0336; project glossing_conventions.tsv keeps ra contextual.
Das Märchen von den drei Brüdern	tb04_l04	5	me	mê	0	me	mê	me	my			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l04	6	kaγít	kağit	0	kaγít	kağit	kagit				unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l04	7	ā́na	ana	0	ā́na	ana	ana	this			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l04	8	ńenó̤št	nyênoşt	0	ńenó̤št	nyênoşt	nenost	did not write			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l04	9	bẹ̄,	bê	0	bẹ̄	bê	be	be			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l04	10	ḗ̱n’a	ena	0	ḗ̱n’a	ena	ena	this			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l05	0	keínai	kêynay	0	keínai	kêynay	keinai	daughter			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l05	1	kuti̥ki	kutıki	0	kuti̥ki	kutıki	kutiki	bad			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l05	2	sé̱ń’ie	senyyê	0	sé̱ń’ie	senyyê	senie	why			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l05	3	ḗ̱n’oe	enoê	0	ḗ̱n’oe	enoê	enoe	this			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l05	4	nāṅ	nang	0	nāṅ	nang	nan	food			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l05	5	h̔adré̱	'hadre	0	h̔adré̱	'hadre	hadre	ready			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l05	6	ké̱rdu,	kerdu	0	ké̱rdu	kerdu	kerdu	made			unsplit	Current word-level token gloss; no confident internal split applied.
Das Märchen von den drei Brüdern	tb04_l05	7	dau	daw	0	dau	daw	dau	dev			unsplit	Current word-level token gloss; no confident internal split applied.
