story_id	segment_id	token_index	token_lerch	token_zazaki	morpheme_index	morpheme_surface_lerch	morpheme_normalized	lemma	gloss	pos	features	confidence	evidence	notes
Kauγé Ńeríb u Hʿyẹ̄́ni.	h01_l01	0	Kauγé	Kawğê	0	Kauγé	Kawğê	kauge	fight			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l13	1	aγáiri	ağayri	0	aγái	ağay	agai	Agha			high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l13	1	aγáiri	ağayri	1	ri	ri	ri	GOAL/RECIP	case/postposition	relation=goal_or_recipient	high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l13	2	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l13	3	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l13	4	h̔abére	'habêrê	0	h̔abére	'habêrê	habere	message			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l13	5	bē̱ršaú	berşaw	0	bē̱ršaú	berşaw	bersau	send word			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l13	6	Deíštei	Dêyştêy	0	Deíštei	Dêyştêy	deistei	De?t?, place name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l13	7	Hʿé̱nzi	'Henzi	0	Hʿé̱nzi	'Henzi	henzi	Henzi, place name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l13	8	Meh̔mét	Mê'hmêt	0	Meh̔mét	Mê'hmêt	mehmet	Mehmet, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l13	9	aγaíri.	ağayri	0	aγaí	ağay	agai	Agha			high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l13	9	aγaíri.	ağayri	1	ri	ri	ri	GOAL/RECIP	case/postposition	relation=goal_or_recipient	high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l14	0	We̱smán	Wesman	0	We̱smán	Wesman	wesman	Wesman, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l14	1	aγā	ağa	0	aγā	ağa	aga	Agha, title			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l14	2	h̔abé̱r	'haber	0	h̔abé̱r	'haber	haber	message			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l14	3	e̱ršau’úte	erşawutê	0	e̱ršau’úte	erşawutê	ersauute	sent			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l14	4	Deíštei	Dêyştêy	0	Deíštei	Dêyştêy	deistei	De?t?, place name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l14	5	Hʿé̱nzi	'Henzi	0	Hʿé̱nzi	'Henzi	henzi	Henzi, place name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l14	6	Meh̔mét	Mê'hmêt	0	Meh̔mét	Mê'hmêt	mehmet	Mehmet, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l14	7	aγáiri	ağayri	0	aγái	ağay	agai	Agha			high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l14	7	aγáiri	ağayri	1	ri	ri	ri	GOAL/RECIP	case/postposition	relation=goal_or_recipient	high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l14	8	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l14	9	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l15	0	téra	têra	0	téra	têra	tera	from			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l15	1	réki	rêki	0	réki	rêki	reki	ready			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l15	2	χóe	xoê	0	χóe	xoê	xoe	own			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l15	3	bi̥kéri,	bıkêri	0	bi̥	bi	bi-	CONJ/FUT	prefix	mood=conjunctive;tense=future	high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l15	3	bi̥kéri,	bıkêri	1	kéri	kêri	keri	fight/do			high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l15	4	Hʿyẹ̄́neyíd̮í	'Hyênêyici	0	Hʿyẹ̄́neyíd̮í	'Hyênêyici	hyeneyidi	Hyeni person			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l15	5	mā́de	madê	0	mā́de	madê	made	with us			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l15	6	kauγé̱	kawğe	0	kauγé̱	kawğe	kauge	fight			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l15	7	kén’i,	kêni	0	k	k	kerd	do/make			medium	Muller 1865, ZGP-0356 present -ena/-ana material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l15	7	kén’i,	kêni	1	én’i	eni	-ena	PRS	suffix	tense_aspect=present	medium	Muller 1865, ZGP-0356 present -ena/-ana material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l15	8	bā́rut	barut	0	bā́rut	barut	barut	gunpowder			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l15	9	bigéri,	bigêri	0	bi	bi	bi-	CONJ/FUT	prefix	mood=conjunctive;tense=future	high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h02_l15	9	bigéri,	bigêri	1	géri	gêri	geri	take			high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l01	0	h̔adré̱	'hadre	0	h̔adré̱	'hadre	hadre	ready			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l01	1	kéri,	kêri	0	kéri	kêri	keri	-army			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l01	2	qām	qam	0	qām	qam	qam	who			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l01	3	rṓd̮uke	rocukê	0	rṓd̮uke	rocukê	roduke	the day when			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l01	4	Hʿyẹ̄́nera	'Hyênêra	0	Hʿyẹ̄́ne	'Hyênê	hyene	Hyeni			high	Muller 1865, ZGP-0336; function chosen with project ra conventions.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l01	4	Hʿyẹ̄́nera	'Hyênêra	1	ra	ra	ra	ABL	postposition	relation=source	high	Muller 1865, ZGP-0336; function chosen with project ra conventions.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l01	5	h̔abé̱re	'haberê	0	h̔abé̱re	'haberê	habere	message			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l01	6	āmeíye	amêyê	0	āmeíye	amêyê	ameiye	has come			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l01	7	mā	ma	0	mā	ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l01	8	kauγé̱	kawğe	0	kauγé̱	kawğe	kauge	fight			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l01	9	kén’i.	kêni	0	k	k	kerd	do/make			medium	Muller 1865, ZGP-0356 present -ena/-ana material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l01	9	kén’i.	kêni	1	én’i	eni	-ena	PRS	suffix	tense_aspect=present	medium	Muller 1865, ZGP-0356 present -ena/-ana material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l02	0	Meh̔mét	Mê'hmêt	0	Meh̔mét	Mê'hmêt	mehmet	Mehmet, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l02	1	aγái	ağay	0	aγái	ağay	agai	Agha, title			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l02	2	h̔abér	'habêr	0	h̔abér	'habêr	haber	message			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l02	3	e̱ršau’úte	erşawutê	0	e̱ršau’úte	erşawutê	ersauute	sent			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l02	4	Wesmán	Wêsman	0	Wesmán	Wêsman	wesman	Wesman, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l02	5	aγáiri	ağayri	0	aγái	ağay	agai	Agha			high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l02	5	aγáiri	ağayri	1	ri	ri	ri	GOAL/RECIP	case/postposition	relation=goal_or_recipient	high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l02	6	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l02	7	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l02	8	Χalé̱f	Xalef	0	Χalé̱f	Xalef	xalef	Xalef, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l03	0	aγáira	ağayra	0	aγái	ağay	agai	Agha			high	Muller 1865, ZGP-0336; function chosen with project ra conventions.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l03	0	aγáira	ağayra	1	ra	ra	ra	GOAL/RECIP	postposition	relation=goal_or_recipient	high	Muller 1865, ZGP-0336; function chosen with project ra conventions.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l03	1	vā́di:	vadi	0	vā́di	vadi	vadi	say			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l03	2	mā	ma	0	mā	ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l03	3	h̔ā	'ha	0	h̔ā	'ha	ha	here			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l03	4	h̔ādréi,	'hadrêy	0	h̔ādréi	'hadrêy	hadrei	ready			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l03	5	qām	qam	0	qām	qam	qam	who			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l03	6	rṓd̮uke	rocukê	0	rṓd̮uke	rocukê	roduke	the day when			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l03	7	h̔abé̱re	'haberê	0	h̔abé̱re	'haberê	habere	message			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l03	8	Hʿyẹ̄́nera	'Hyênêra	0	Hʿyẹ̄́ne	'Hyênê	hyene	Hyeni			high	Muller 1865, ZGP-0336; function chosen with project ra conventions.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l03	8	Hʿyẹ̄́nera	'Hyênêra	1	ra	ra	ra	ABL	postposition	relation=source	high	Muller 1865, ZGP-0336; function chosen with project ra conventions.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l03	9	āmeíye,	amêyê	0	āmeíye	amêyê	ameiye	has come			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l04	0	ḱauγé̱	kawğe	0	ḱauγé̱	kawğe	kauge	fight			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l04	1	mā	ma	0	mā	ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l04	2	kauγaú.	kawğaw	0	kauγaú	kawğaw	kaugau	fought			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l05	0	Ke	Kê	0	Ke	Kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l05	1	āšmi	aşmi	0	āšmi	aşmi	asmi	month			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l05	2	mend,	mênd	0	mend	mênd	mend	passed			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l05	3	Dáqma	Daqma	0	Dáqma	Daqma	daqma	Daqma, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l05	4	bé̱gí	begi	0	bé̱gí	begi	begi	Beg, title			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l05	5	Hʿyẹ̄́ni	'Hyêni	0	Hʿyẹ̄́ni	'Hyêni	hyeni	Hyeni, place name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l05	6	h̔abére	'habêrê	0	h̔abére	'habêrê	habere	message			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l05	7	e̱ršau’úte	erşawutê	0	e̱ršau’úte	erşawutê	ersauute	sent			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l05	8	Ńeríbu	Nyêribu	0	Ńeríbu	Nyêribu	neribu	to Nerib			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l06	0	pil	pil	0	pil	pil	pil	oldest			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l06	1	Χalé̱f	Xalef	0	Χalé̱f	Xalef	xalef	Xalef, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l06	2	aγáiri:	ağayri	0	aγái	ağay	agai	Agha			high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l06	2	aγáiri:	ağayri	1	ri	ri	ri	GOAL/RECIP	case/postposition	relation=goal_or_recipient	high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l06	3	túe	twê	0	túe	twê	tue	your			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l06	4	t̮íri	çiri	0	t̮íri	çiri	tiri	from me			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l06	5	ḗ̱n’oe	enoê	0	ḗ̱n’oe	enoê	enoe	this			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l06	6	me̱rdṳ́mi	merdümi	0	me̱rdṳ́m	merdûm	merdum	man/person			high	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l06	6	me̱rdṳ́mi	merdümi	1	i	i	-i	OBL/EZ	case/linker	relation=oblique_or_ezafe	medium	Muller 1865, ZGP-0335 genitive/izafet vowels; split kept contextual.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l06	7	me	mê	0	me	mê	me	1SG			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l06	8	kíštu,	kiştu	0	kíštu	kiştu	kistu	killed			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l06	9	wáχte	waxtê	0	wáχte	waxtê	waxte	time			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l06	10	χóede	xoêdê	0	χóe	xoê	xoe	own			high	Muller 1865, ZGP-0340 locative -de/-di.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l06	10	χóede	xoêdê	1	de	dê	de	LOC/TEMP	case	case=locative_or_temporal	high	Muller 1865, ZGP-0340 locative -de/-di.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l07	0	h̔adré̱	'hadre	0	h̔adré̱	'hadre	hadre	ready			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l07	1	be,	bê	0	be	bê	be	be			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l07	2	rṓd̮i	roci	0	rṓd̮i	roci	rodi	day			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l07	3	paṅd̮ine	pangcinê	0	paṅd̮ine	pangcinê	pandine	five			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l07	4	kauγé̱	kawğe	0	kauγé̱	kawğe	kauge	fight			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l07	5	me	mê	0	me	mê	me	1SG			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l07	6	kauγaú.	kawğaw	0	kauγaú	kawğaw	kaugau	fought			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l07	7	Χalé̱f	Xalef	0	Χalé̱f	Xalef	xalef	Xalef, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l07	8	aγái	ağay	0	aγái	ağay	agai	Agha, title			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l07	9	h̔abéra	'habêra	0	h̔abéra	'habêra	habera	message			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l07	10	χóe	xoê	0	χóe	xoê	xoe	own			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l08	0	e̱ršau’úte	erşawutê	0	e̱ršau’úte	erşawutê	ersauute	sent			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l08	1	Hʿyẹ̄́ne	'Hyênê	0	Hʿyẹ̄́ne	'Hyênê	hyene	Hyeni, place name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l08	2	Dáqma	Daqma	0	Dáqma	Daqma	daqma	Daqma, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l08	3	bé̱giri	begiri	0	bé̱gi	begi	begi	Beg			high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l08	3	bé̱giri	begiri	1	ri	ri	ri	GOAL/RECIP	case/postposition	relation=goal_or_recipient	high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l08	4	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l08	5	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l08	6	rōd̮i	roci	0	rōd̮i	roci	rodi	day			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l08	7	paṅd̮íne,	pangcinê	0	paṅd̮íne	pangcinê	pandine	five			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l08	8	ńe	nyê	0	ńe	nyê	ne	not			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l08	9	meíšte	mêyştê	0	meíšte	mêyştê	meiste	tomorrow			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l08	10	bye,	byê	0	bye	byê	bye	come			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l09	0	mā	ma	0	mā	ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l09	1	kauγé	kawğê	0	kauγé	kawğê	kauge	fight			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l09	2	bi̥kéri.	bıkêri	0	bi̥	bi	bi-	CONJ/FUT	prefix	mood=conjunctive;tense=future	high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l09	2	bi̥kéri.	bıkêri	1	kéri	kêri	keri	fight/do			high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l10	0	Dáqma	Daqma	0	Dáqma	Daqma	daqma	Daqma, personal name			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l10	1	bé̱gi	begi	0	bé̱gi	begi	begi	Beg, title			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l10	2	ze̱reí	zerêy	0	ze̱reí	zerêy	zerei	inside			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l10	3	Hʿyẹ̄́nide	'Hyênidê	0	Hʿyẹ̄́ni	'Hyêni	hyeni	Hyeni			high	Muller 1865, ZGP-0340 locative -de/-di.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l10	3	Hʿyẹ̄́nide	'Hyênidê	1	de	dê	de	LOC	case	case=locative	high	Muller 1865, ZGP-0340 locative -de/-di.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l10	4	delā́li	dêlali	0	delā́li	dêlali	delali	herald			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l10	5	veiṅ	vêyng	0	veiṅ	vêyng	vein	call			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l10	6	dā:	da	0	dā	da	da	gave			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l10	7	ńét̮au	nyêçaw	0	ńé	nyê	ne-	NEG	prefix	polarity=negative	medium	Context: no outsider/no one.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l10	7	ńét̮au	nyêçaw	1	t̮au	çaw	caw	anyone	pronoun	indefinite=yes	medium	Context: no outsider/no one.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l10	8	γarib	ğarib	0	γarib	ğarib	garib	outsider			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l10	9	šáhrestān	şahrêstan	0	šáhrestān	şahrêstan	sahrestan	town			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l11	0	bi̥ṅge’i,	bıngêi	0	bi̥	bi	bi-	CONJ/FUT	prefix	mood=conjunctive;tense=future	high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l11	0	bi̥ṅge’i,	bıngêi	1	ṅge’i	ngêi	ngei	enter			high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l11	1	pyéru	pyêru	0	pyéru	pyêru	pyeru	all			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l11	2	t̮au	çaw	0	t̮au	çaw	tau	no one			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l11	3	bye	byê	0	bye	byê	bye	come			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l11	4	silá	sila	0	silá	sila	sila	permission			unsplit	Current word-level token gloss; no confident internal split applied.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l11	5	mé̱giri,	megiri	0	mé̱	me	me-	NEG.IMP	prefix	polarity=negative;mood=imperative	high	Muller 1865, ZGP-0362 negative imperative me- prefix.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l11	5	mé̱giri,	megiri	1	giri	giri	giri	take			high	Muller 1865, ZGP-0362 negative imperative me- prefix.
Kauγé Ńeríb u Hʿyẹ̄́ni.	h03_l11	6	e̱z	ez	0	e̱z	ez	ez	I			unsplit	Current word-level token gloss; no confident internal split applied.
