story_id	segment_id	token_index	token_lerch	token_zazaki	morpheme_index	morpheme_surface_lerch	morpheme_normalized	lemma	gloss	pos	features	confidence	evidence	notes
Mährchen von dem Müller und Fuchs	mf01_l01	0	D̮aíki	Cayki	0	D̮aíki	Cayki	daiki	once			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l13	2	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l13	3	eféndim,	êfêndim	0	eféndim	êfêndim	efendim	my lord			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l13	4	veíwe̱	vêywe	0	veíwe̱	vêywe	veiwe	bride-request			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l13	5	t̮emt̮eqú	çêmçêqu	0	t̮emt̮eqú	çêmçêqu	temtequ	Çemçequ			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l13	6	pašaí	paşay	0	pašaí	paşay	pasai	pasha			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l13	7	āmé̱,	ame	0	āmé̱	ame	ame	came			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l13	8	keínai	kêynay	0	keínai	kêynay	keinai	daughter			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l13	9	t̮úe	çwê	0	t̮úe	çwê	tue	your			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l13	10	wa-	wa	0	wa	wa	wa	let			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l14	0	zén’u	zênu	0	zén’u	zênu	zenu	wants			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l14	1	χóeri,	xoêri	0	χóe	xoê	xoe	self/own			high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Mährchen von dem Müller und Fuchs	mf02_l14	1	χóeri,	xoêri	1	ri	ri	ri	REFL/OBL	case/postposition	relation=reflexive_or_oblique	high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Mährchen von dem Müller und Fuchs	mf02_l14	2	[yau	yaw	0	yau	yaw	yau	one			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l14	3	tu’érge	tuêrgê	0	tu’érge	tuêrgê	tuerge	hail			unsplit	Modern Zazaki torge means hail; this gives a coherent reading with varai/varayış.
Mährchen von dem Müller und Fuchs	mf02_l14	4	varai,	varay	0	varai	varay	varai	rained			unsplit	Compare modern Zazaki varayış, raining/precipitation; context is hail falling.
Mährchen von dem Müller und Fuchs	mf02_l14	5	lasé̱r	laser	0	lasé̱r	laser	laser	on the head			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l14	6	āmé̱	ame	0	āmé̱	ame	ame	came			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l14	7	paṅd̮	pangc	0	paṅd̮	pangc	pand	five			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l14	8	sei	sêy	0	sei	sêy	sei	hundred			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l14	9	espā́ri	êspari	0	espā́ri	êspari	espari	horsemen			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf02_l14	10	t̮emt̮e̱qú	çêmçequ	0	t̮emt̮e̱qú	çêmçequ	temtequ	Çemçequ			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l01	0	pašaí	paşay	0	pašaí	paşay	pasai	pasha			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l01	1	be,	bê	0	be	bê	be	be			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l01	2	pyéru	pyêru	0	pyéru	pyêru	pyeru	all			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l01	3	la	la	0	la	la	la	but-			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l01	4	sé̱ri	seri	0	sé̱ri	seri	seri	head			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l01	5	be̱rd,	berd	0	be̱rd	berd	berd	carried			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l01	6	e̱z	ez	0	e̱z	ez	ez	I			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l01	7	túeri	twêri	0	túe	twê	tue	2SG.OBL			high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Mährchen von dem Müller und Fuchs	mf03_l01	7	túeri	twêri	1	ri	ri	ri	GOAL/RECIP	case/postposition	relation=goal_or_recipient	high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Mährchen von dem Müller und Fuchs	mf03_l01	8	d̮íne	cinê	0	d̮íne	cinê	dine	herds			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l01	9	pyéru	pyêru	0	pyéru	pyêru	pyeru	all			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l01	10	la	la	0	la	la	la	but-			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l01	11	sé̱ri	seri	0	sé̱ri	seri	seri	head			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l01	12	bé̱rdi,	berdi	0	bé̱rdi	berdi	berdi	carried			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l02	0	me	mê	0	me	mê	me	me			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l02	1	yau	yaw	0	yau	yaw	yau	one			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l02	2	ké̱re̱	kere	0	ké̱re̱	kere	kere	time			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l02	3	te̱píšt	tepişt	0	te̱píšt	tepişt	tepist	caught			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l02	4	pa	pa	0	pa	pa	pa	to			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l02	5	vené̱rta,	vênerta	0	vené̱rta	vênerta	venerta	stood			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l02	6	e̱z	ez	0	e̱z	ez	ez	I			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l02	7	auńáya	awnyaya	0	auńáya	awnyaya	aunaya	I saw			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l02	8	yau	yaw	0	yau	yaw	yau	one			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l02	9	de̱st	dest	0	de̱st	dest	dest	hand			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l02	10	āmé̱	ame	0	āmé̱	ame	ame	came			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l02	11	gnā	gna	0	gnā	gna	gna	fell			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l02	12	me	mê	0	me	mê	me	unclear bracket mark			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l03	0	líṅge,	lingê	0	líṅge	lingê	linge	leg			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l03	1	me	mê	0	me	mê	me	me			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l03	2	ḗ̱n’oe	enoê	0	ḗ̱n’oe	enoê	enoe	this			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l03	3	de̱st	dest	0	de̱st	dest	dest	hand			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l03	4	te̱píšt	tepişt	0	te̱píšt	tepişt	tepist	caught			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l03	5	aúkera	awkêra	0	aúke	awkê	auke	it			medium	Contextual ra split; function checked against project ra conventions.
Mährchen von dem Müller und Fuchs	mf03_l03	5	aúkera	awkêra	1	ra	ra	ra	ABL	postposition	case_or_relation=contextual	medium	Muller 1865, ZGP-0336; project glossing_conventions.tsv keeps ra contextual.
Mährchen von dem Müller und Fuchs	mf03_l03	6	ve̱d̮iáya	vecyaya	0	ve̱d̮iáya	vecyaya	vediaya	threw out			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l03	7	te̱bér,	tebêr	0	te̱bér	tebêr	teber	outside			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l03	8	t̮emt̮equ	çêmçêqu	0	t̮emt̮equ	çêmçêqu	temtequ	Çemçequ			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l03	9	pašá	paşa	0	pašá	paşa	pasa	pasha			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l04	0	é̱rz’e	erzê	0	é̱rz’e	erzê	erze	himself			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l04	1	χóe	xoê	0	χóe	xoê	xoe	own			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l04	2	me	mê	0	me	mê	me	me			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l04	3	wíd̮a	wica	0	wíd̮a	wica	wida	there			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l04	4	ve̱r	ver	0	ve̱r	ver	ver	front			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l04	5	daú,	daw	0	daú	daw	dau	village			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l04	6	e̱z	ez	0	e̱z	ez	ez	I			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l04	7	āmeía.]	amêya	0	āmeía	amêya	ameia	came			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l04	8	Pašaí	Paşay	0	Pašaí	Paşay	pasai	pasha			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l04	9	Mí̥sri	Mısri	0	Mí̥sri	Mısri	misri	Egypt			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l04	10	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l04	11	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l04	12	espā́r	êspar	0	espā́r	êspar	espar	horse			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l05	0	wa	wa	0	wa	wa	wa	let			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l05	1	wén’isi,	wênisi	0	wén’isi	wênisi	wenisi	come out			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l05	2	wa	wa	0	wa	wa	wa	let			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l05	3	túede	twêdê	0	túede	twêdê	tuede	with you			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l05	4	byẹ̄́ri,	byêri	0	byẹ̄́ri	byêri	byeri	bring			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l05	5	mí̥ri	mıri	0	mí̥ri	mıri	miri	to me			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l05	6	t̮emt̮eqú	çêmçêqu	0	t̮emt̮eqú	çêmçêqu	temtequ	Çemçequ			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l05	7	pašai	paşay	0	pašai	paşay	pasai	pasha			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l05	8	byā́ri,	byari	0	byā́ri	byari	byari	bring			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l05	9	ḗ̱n’oe	enoê	0	ḗ̱n’oe	enoê	enoe	this			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l05	10	d̮ā	ca	0	d̮ā	ca	da	gave			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l06	0	we̱žī́ru,	wejiru	0	we̱žī́ru	wejiru	weziru	vizier			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l06	1	me	mê	0	me	mê	me	me			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l06	2	nameí	namêy	0	nameí	namêy	namei	name			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l06	3	t̮emt̮eqú	çêmçêqu	0	t̮emt̮eqú	çêmçêqu	temtequ	Çemçequ			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l06	4	pašai	paşay	0	pašai	paşay	pasai	pasha			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l06	5	ńesna’útu.	nyêsnautu	0	ńesna’útu	nyêsnautu	nesnautu	I have not heard			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l06	6	Lú’e	Luê	0	Lú’e	Luê	lue	fox			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l06	7	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l06	8	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l06	9	eféndim,	êfêndim	0	eféndim	êfêndim	efendim	my lord			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l07	0	yau	yaw	0	yau	yaw	yau	one			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l07	1	qáti	qati	0	qáti	qati	qati	set			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l07	2	kind̮áṅ	kincang	0	kind̮áṅ	kincang	kindan	clothes			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l07	3	bi̥dé	bıdê	0	bi̥	bi	bi-	CONJ/FUT	prefix	mood=conjunctive;tense=future	high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Mährchen von dem Müller und Fuchs	mf03_l07	3	bi̥dé	bıdê	1	dé	dê	de	give			high	Muller 1865, ZGP-0361 conjunctive/future bi- prefix.
Mährchen von dem Müller und Fuchs	mf03_l07	4	me,	mê	0	me	mê	me	me			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l07	5	e̱z	ez	0	e̱z	ez	ez	I			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l07	6	bén’a	bêna	0	b	b	be	be			medium	Muller 1865, ZGP-0356 present -ena/-ana material.
Mährchen von dem Müller und Fuchs	mf03_l07	6	bén’a	bêna	1	én’a	ena	-ena	PRS.1SG	suffix	tense_aspect=present;person=1;number=singular	medium	Muller 1865, ZGP-0356 present -ena/-ana material.
Mährchen von dem Müller und Fuchs	mf03_l07	7	t̮emt̮aqú	çêmçaqu	0	t̮emt̮aqú	çêmçaqu	temtaqu	Çemçequ			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l07	8	pašári,	paşari	0	pašári	paşari	pasari	to the pasha			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l07	9	wa	wa	0	wa	wa	wa	let			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l07	10	perá	pêra	0	perá	pêra	pera	on			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l07	11	ǵu;	gu	0	ǵu	gu	gu	put on			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l08	0	h̔ā́t’a	'hata	0	h̔ā́t’a	'hata	hata	until			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l08	1	di̥	dı	0	di̥	dı	di	two, 2			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l08	2	rōdi	rodi	0	rōdi	rodi	rodi	days			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l08	3	e̱skéri	eskêri	0	e̱skéri	eskêri	eskeri	army			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l08	4	χóe	xoê	0	χóe	xoê	xoe	own			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l08	5	mé̱ved̮e	mevêcê	0	mé̱ved̮e	mevêcê	mevede	do not send out			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l08	6	selám	sêlam	0	selám	sêlam	selam	greeting			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l08	7	leγeí,	lêğêy	0	leγeí	lêğêy	legei				unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l08	8	h̔é̱t’a	'heta	0	h̔é̱t’a	'heta	heta	until			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l08	9	t̮emt̮aqú	çêmçaqu	0	t̮emt̮aqú	çêmçaqu	temtaqu	Çemçequ			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l08	10	pašá	paşa	0	pašá	paşa	pasa	pasha			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l09	0	byẹ̄́ru	byêru	0	byẹ̄́ru	byêru	byeru	comes			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l09	1	tía,	tya	0	tía	tya	tia	here			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l09	2	e̱z	ez	0	e̱z	ez	ez	I			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l09	3	túeri	twêri	0	túe	twê	tue	2SG.OBL			high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Mährchen von dem Müller und Fuchs	mf03_l09	3	túeri	twêri	1	ri	ri	ri	GOAL/RECIP	case/postposition	relation=goal_or_recipient	high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Mährchen von dem Müller und Fuchs	mf03_l09	4	h̔abé̱re	'haberê	0	h̔abé̱re	'haberê	habere	message			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l09	5	āna.	ana	0	āna	ana	ana	I bring			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l10	0	Pašaí	Paşay	0	Pašaí	Paşay	pasai	pasha			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l10	1	Mí̥sri	Mısri	0	Mí̥sri	Mısri	misri	Egypt			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l10	2	yau	yaw	0	yau	yaw	yau	one			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l10	3	qáti	qati	0	qáti	qati	qati	set			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l10	4	kind̮ā́n	kincan	0	kind̮ā́n	kincan	kindan	clothes			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l10	5	dā	da	0	dā	da	da	gave			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l10	6	lúe.	lwê	0	lúe	lwê	lue	fox			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l10	7	Lúe	Lwê	0	Lúe	Lwê	lue	fox			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l10	8	kínd̮i	kinci	0	kínd̮i	kinci	kindi	clothes			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l10	9	geraúti,	gêrawti	0	geraúti	gêrawti	gerauti	took			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l10	10	āge-	agê	0	āge	agê	age	returned			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l11	0	raí,	ray	0	raí	ray	rai	way			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l11	1	šī	şi	0	šī	şi	si	went			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l11	2	ārewāṅt̮í	arêwangçi	0	ārewāṅt̮í	arêwangçi	arewanti	miller			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l11	3	h̔et.	'hêt	0	h̔et	'hêt	het	to			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l11	4	Lúe	Lwê	0	Lúe	Lwê	lue	fox			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l11	5	ārewāṅt̮íra	arêwangçira	0	ārewāṅt̮í	arêwangçi	arewanti	miller			medium	Contextual ra split; function checked against project ra conventions.
Mährchen von dem Müller und Fuchs	mf03_l11	5	ārewāṅt̮íra	arêwangçira	1	ra	ra	ra	RECIP	postposition	case_or_relation=contextual	medium	Muller 1865, ZGP-0336; project glossing_conventions.tsv keeps ra contextual.
Mährchen von dem Müller und Fuchs	mf03_l11	6	vā	va	0	vā	va	va	said			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l11	7	ke:	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l11	8	me	mê	0	me	mê	me	me			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l11	9	túeri	twêri	0	túe	twê	tue	2SG.OBL			high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Mährchen von dem Müller und Fuchs	mf03_l11	9	túeri	twêri	1	ri	ri	ri	GOAL/RECIP	case/postposition	relation=goal_or_recipient	high	Muller 1865, ZGP-0337-ZGP-0339 ri/ru/-i object or goal material.
Mährchen von dem Müller und Fuchs	mf03_l11	10	kaínai	kaynay	0	kaínai	kaynay	kainai	daughter			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l11	11	pa-	pa	0	pa	pa	pa	to			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l12	0	šáde	şadê	0	šáde	şadê	sade	of the pasha			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l12	1	Mi̥sri	Mısri	0	Mi̥sri	Mısri	misri	Egypt			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l12	2	waíšte,	wayştê	0	waíšte	wayştê	waiste	asked for			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l12	3	wárze,	warzê	0	wárze	warzê	warze	get up			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l12	4	šúe	şwê	0	šúe	şwê	sue	go			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l12	5	h̔é̱m’ām,	'hemam	0	h̔é̱m’ām	'hemam	hemam	bath			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l12	6	χóe	xoê	0	χóe	xoê	xoe	own			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l12	7	bi̥šú,	bışu	0	bi̥šú	bışu	bisu	wash yourself			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l12	8	te̱míz	temiz	0	te̱míz	temiz	temiz	clean			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l12	9	ke,	kê	0	ke	kê	ke	that			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l12	10	bye,	byê	0	bye	byê	bye	come			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l13	0	ḗ̱n’oe	enoê	0	ḗ̱n’oe	enoê	enoe	this			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l13	1	qáti	qati	0	qáti	qati	qati	set			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l13	2	kind̮áṅ	kincang	0	kind̮áṅ	kincang	kindan	clothes			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l13	3	perá	pêra	0	perá	pêra	pera	on			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l13	4	ǵe,	gê	0	ǵe	gê	ge	put on			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l13	5	mā	ma	0	mā	ma	ma	we			unsplit	Current word-level token gloss; no confident internal split applied.
Mährchen von dem Müller und Fuchs	mf03_l13	6	šyẹ̄́ri	şyêri	0	šyẹ̄́ri	şyêri	syeri	go			unsplit	Current word-level token gloss; no confident internal split applied.
